population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct65up,pctUrban,medIncome,pctWInvInc,pctWSocSec,PctPopUnderPov,PctNotHSGrad,PctUnemployed,PctOccupManu,PctOccupMgmtProf,MalePctNevMarr,TotalPctDiv,PctFam2Par,PctKids2Par,PctWorkMomYoungKids,PctKidsBornNeverMar,PctImmigRec5,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,MedYrHousBuilt,PctWOFullPlumb,OwnOccMedVal,OwnOccQrange,RentMedian,RentQrange,MedRentPctHousInc,MedOwnCostPctIncNoMtg,PopDens,PctUsePubTrans
10883,2.83,2.21,91.69,5.95,1.9,11.31,14.11,100,65976,68.08,30.53,1.54,6.02,2.24,3.28,51.47,23.85,4.9,91.88,90.93,49.27,0.61,34.01,88.4,1.02,3.15,92.42,0.39,12.34,3,1950,0.1,255500,89000,930,266,29.1,15,3858.7,13.55
33284,2.35,1.3,96.06,2.23,1.97,8.29,14.95,100,43490,59.34,27.31,5.64,16.24,4.59,7.38,44.59,43.03,7.28,77.9,76.2,69.18,2.08,16.97,78.29,3.75,3.3,48.89,1.35,60.9,2,1939,0.21,196700,74200,722,380,23.5,14.5,7816.8,16.45
10742,2.8,18.26,73.47,2.73,11.34,12.7,11.8,100,40327,42.28,29.25,8.11,26.45,6.58,15.17,28.36,34.99,10.84,71.64,64.87,66.98,8.37,32.53,84.39,3.9,8.47,60.74,5.91,45.58,3,1956,0.59,137600,56100,589,292,29.4,14.7,5191.4,5.05
46209,2.58,3.01,79.75,13.16,7.41,25.63,5.54,100,29044,59.72,10.9,25.47,5.02,5.43,4.23,46.94,55.94,8.14,75.19,75.47,59.99,1.38,30.25,81.86,1.23,2.83,42.81,5.51,53.15,2,1973,0.09,191300,93500,547,237,35.1,11.1,5282.2,3.34
18196,2.84,0.41,97.15,2.04,1.87,11.49,11.89,100,89395,74.04,22.23,1.91,6.27,3.31,3.32,48.67,24.44,5.78,90.55,89.92,34.85,0.42,22.31,89.77,1.07,3.69,87.3,0.48,13.64,4,1950,0.33,462500,170601,1001,302,23.7,12,1366.4,24.42
13983,2.74,30.68,68.8,0.31,0.42,15.06,13.02,0,13804,22.48,34.19,34.58,46.75,11.14,20.15,19.64,29.38,12.35,60.23,55,53.88,8.09,14.63,80.64,2.02,6.72,58.99,6.27,46.61,3,1957,0.99,41300,36200,160,107,31.4,14.5,2957.5,0.98
61945,4.38,23.65,23.96,2.22,70.33,19.35,4.57,100,25961,13.03,16.16,21.84,59.08,12.46,35.32,11.1,42.97,9.89,66.58,59.34,45.57,10.37,27.69,32.36,25.73,32.47,49.23,46.84,77.12,2,1954,1.2,136000,55500,502,188,32.3,12.2,12310.2,6.21
102724,2.36,18.77,62.14,14.78,8.36,18.67,9.53,100,29737,54.24,18.52,17.54,9.68,5.62,4.76,49.04,56.11,12.65,61.32,59.45,65.03,5.52,27.83,79.15,2.6,4.16,50.3,4.55,68.18,2,1939,0.46,261000,196500,392,218,27.1,12.3,9483.4,16.28
11514,2.43,44.23,54.82,0.39,0.92,12.79,16.28,0,20185,28.05,34.41,21.96,39.18,7.47,25.66,17.98,35.5,14.88,44.35,37.48,67.75,13.88,21.92,94.16,1.14,3.93,44.77,2.45,58.01,2,1953,0.11,60200,39800,221,148,24.3,14.5,1682.7,0.52
394017,2.53,67.07,31.05,0.89,1.91,14.88,9.99,100,22275,26.67,23.4,27.29,30.13,9.13,13.9,28.82,47.78,17.06,40.37,33.2,56.8,15.55,36.66,94.19,1.19,7.82,46.02,6.49,63.74,2,1958,0.76,71200,104300,342,266,28.7,14.7,2886,20.4
38975,3.04,0.33,97.15,1.37,1.02,14.76,2.99,99.14,40404,40.45,9.46,5.23,12.71,4.52,19.03,19.27,27.24,10.35,81.1,80.15,74.23,1.71,16.32,96.41,0.33,4.54,91.59,2.46,29.9,3,1977,0.05,80600,26300,491,182,27,11.6,1114,2.07
29188,3.11,1.59,90.32,1.71,11.59,15.44,2.98,98.03,41081,37.49,9.81,6.18,9.23,4.24,10.16,29.52,25.71,9.44,83.43,83.33,57.61,1.68,25.04,89.93,1.07,9.42,73.77,4.95,34.14,3,1986,0.11,108500,58900,412,170,24.1,13.2,1037.8,0.47
12454,2.8,21.1,74.35,2.67,3.66,12.21,11.3,90.14,39618,40.37,23.03,4.95,22.02,4.56,15.55,21.42,31.1,11.02,70.71,66.99,62.29,6.42,16.89,90.99,1.17,4.88,67.39,3.26,48.67,3,1963,0.28,117800,57700,475,76,23.1,14.2,892.5,3.49
99922,2.58,4.07,87.55,0.4,6.66,13.62,15.38,100,22647,33.87,34.68,16.78,50.34,12.16,25.85,16.98,32.45,11.75,63.01,60.85,58.68,5.12,12.72,60.47,10.41,4.7,47.81,2.84,48.26,3,1939,0.52,115900,50900,313,231,27.2,14.5,4790,3.47
10793,2.9,5.74,92.63,1.04,0.94,12.64,15.08,0,38725,56.08,31.21,4.97,22.79,3.91,16.31,27.87,21.95,8.94,84.69,80.82,69.13,1.81,14.8,95.67,0.41,3.71,88.56,0.99,21.69,3,1964,0.49,78000,39500,304,148,26.9,11.9,402.5,0.26
133179,3.31,7.3,64.62,3.89,41.7,15.86,5.84,100,35788,26.04,16.68,13.56,31.47,7.32,20.3,18.36,33.31,12.05,73.79,69.05,53.49,5.3,30.03,62.94,11.91,14.6,57.91,16.44,50.67,2,1973,0.37,143200,56300,562,228,29.8,11.6,3498.5,0.91
90533,2.87,2.56,85.18,2.38,17.28,13.1,4.58,98.85,38124,36.13,12.31,9.69,14.24,4.54,11.08,31.05,26.73,11.72,78.24,76.16,62.68,1.97,26.82,83.96,3.25,6.35,69.93,6.23,44.13,3,1983,0.31,90300,35100,437,184,25.6,12.3,1837.6,0.69
26727,2.44,2.24,93.83,1.66,9.05,10.44,16.27,100,31649,44.87,33.91,7.41,39.87,6.34,22.05,18.02,33.09,9.37,75.58,73.98,50.32,1.11,24.61,61.48,7.9,3.99,45.11,3.62,68.8,2,1941,0.59,172900,52000,544,235,24.4,19.3,12109,4.68
19959,2.51,4.44,88.35,0.53,8.94,12.95,15.26,0,24472,37.18,34.33,14.29,29.41,5.71,18.77,19.28,18.56,10.23,78.76,74.46,48.05,0.48,20.06,90.34,2.11,3.71,75.55,3.32,48.44,3,1956,1,36300,35300,249,152,25.5,12.7,2207.9,0.07
53884,2.46,4.18,89.39,5.22,2.63,10.98,13.53,100,34344,42.44,29.64,7.55,22.12,7.65,11.79,28.64,38.7,9.14,72.56,70.83,61.8,3.43,28.7,83.65,3.04,5.15,50.86,2.59,60.99,2,1939,0.26,162900,48800,575,318,26.7,14.7,10219.2,24.37
98784,2.24,8.97,89.13,1.03,2.92,10.59,22.03,100,26473,48.68,39.46,10.65,19.78,4.8,8.39,25.52,25.6,13.98,65.94,62.09,63.62,3.03,15.45,89.99,1.24,2.71,64.08,2.15,69.5,2,1972,0.16,82100,55000,396,179,28.1,11.9,3833,1.55
16029,2.72,29.47,69.3,0.64,1.54,25.94,10.42,0,20565,27.24,25.58,21.22,35.69,7.5,23.11,22.56,47.97,11.11,57.02,52.51,66.5,7.97,35.71,95.76,0.57,4.36,42.78,2.99,61.19,2,1970,0.24,65700,53700,265,168,26.5,11.9,1045.2,0.72
34256,2.44,3.33,88.58,1.12,1.76,12.56,15.1,0,30366,52.64,32.44,11.06,17.59,4.6,8.82,33.91,19.23,10.32,78.71,76.54,63.24,1.49,23.48,95.95,0.3,2.72,73.43,1.4,36.97,3,1962,0.28,55300,49600,273,148,24.7,11.3,1567.1,0.05
24137,2.82,10.18,87.91,1.11,1.94,13,11.26,95.86,38250,38.61,26.78,5.22,26.5,5.09,16.63,19.96,30.66,9.68,78.08,73.47,51.97,2.15,12.39,95.11,0.52,6.01,82.15,1.8,34.86,3,1965,0.23,88600,34000,438,158,25.5,14,1332.2,3.28
35976,1.94,3.27,95.79,0.48,1.97,6.43,52.77,87.73,22649,65.94,76.39,4.63,34.37,6.7,14.05,21.46,13.3,4.62,84.51,81.63,48.51,0.51,3.1,88.84,0.76,2.49,94.45,0.58,82.54,2,1976,0.08,92500,58700,587,675,35.1,16.2,420.4,1.29
10923,3.2,0.58,97.57,0.8,3.91,15.1,7.83,100,44358,49.07,19.01,1.82,14.77,3.32,14.42,22.14,23.83,6.38,88.67,87.33,58.72,0.48,1.7,92.31,0.7,5.28,92.02,1.7,14.1,3,1973,0,88400,41000,391,100,25.1,12.2,1887.2,3.71
117810,2.89,0.4,96.3,2.86,1.12,15.72,8.5,100,46470,55.7,21.24,3.55,19.34,5.05,11.99,27.95,29.66,7.22,85.89,85.39,54.79,0.79,7.2,84.93,1.66,5.05,85.29,1.78,30.83,3,1973,0.16,97000,33600,478,136,23.5,13.1,3103.2,0.45
31092,2.58,0.46,97.98,0.75,3.17,10.74,18.76,100,39925,57.59,38.5,3.26,21.26,5.48,13.96,27.82,25.43,8.05,84.75,83.07,61.54,0.56,1.85,90.87,0.74,3.25,90.63,1.18,23.62,3,1955,0.18,67400,26100,447,150,25.1,13.8,4282.6,0.88
15568,2.9,0.53,98.59,0.75,0.3,12.83,9.69,100,45538,63.64,22.97,2.54,13,3.23,7.62,42.03,23.04,5.64,90.16,89.06,51.04,0.47,0,95.64,0.37,4.04,91.07,0.48,21.53,3,1963,0.25,86800,65100,426,172,24.4,13.2,937.4,3.39
107786,2.63,1.51,91.18,2.39,6.11,13.25,12.82,100,25236,43.59,29.77,14.5,18.46,6.4,11.48,29.55,31.68,15.59,69,66.65,60.8,3.02,30.12,91.15,1.9,4.87,57.36,3.98,51.94,2,1968,0.41,60300,34500,325,141,25.9,13.7,2504.8,2.57
24730,2.34,0.21,98.63,0.67,1.01,11.5,21.77,0,20927,44.64,44.3,13.48,28.34,6.05,24.77,20.07,30.66,8.93,72.57,70.75,46.01,1.86,11.63,93.38,0.6,3.92,64.84,1,39.43,3,1939,0.31,43900,37800,242,133,24.1,14.6,3994.6,1.43
223019,2.48,24.51,73.76,1.21,0.72,14.58,13.32,100,22279,33.15,30.31,20.48,27.15,9.01,16.8,21.16,35.1,14.13,59.54,55.76,52.23,6.73,27.69,94.04,0.88,4.84,62.16,1.56,44.95,3,1949,0.3,43800,27000,281,170,28.4,13.1,3461.4,3.24
61444,2.43,4.71,90.44,1.84,9.5,11.34,17.37,100,31954,46.1,36.13,8.79,29.95,5.88,14.89,25.08,34.54,8.96,72.52,70.85,48.29,2.44,18.2,78.06,3.7,4.31,44.91,2.99,59.69,2,1940,0.43,168500,81100,413,259,22.4,14.5,10545.1,17.23
81245,2.57,8.06,83.06,3.7,9.15,12.56,13.46,100,28553,33.78,30.01,15.91,26.81,9.34,15.06,21.71,37.77,12.04,61.08,57.28,56.75,6.26,33.76,79.37,5.45,6.97,51.31,4.28,62.17,2,1939,0.71,139200,48500,507,323,29.4,14.9,7251.7,8.92
17076,3,2.66,93.63,2.04,3.01,11.51,11.34,78.87,69917,72.09,23.95,3.26,7.21,3.96,3.68,55.38,32.28,8.81,87.44,85.41,53.77,0.38,19.8,91.94,0.73,3.42,82.25,0.37,25.94,3,1956,0.14,310600,206400,811,456,25.4,12.7,661.4,5.9
93086,2.78,6.46,86.61,5.47,5.56,10.81,12.38,100,45516,51.6,27.56,3.04,22.57,4.85,13.18,26.7,32.69,8.18,82.95,79.24,57,1.14,19.36,81.6,1.96,4.47,77.7,2.32,42.2,3,1958,0.2,160000,48000,633,207,25.1,15.5,3898.9,6.92
61815,2.7,6.27,69.77,10.09,23.9,12.77,9.83,100,32711,30.9,21.6,9.62,27.66,5.88,17.31,20.36,32.19,15.91,66.62,63.25,57.89,5.16,34.01,71.6,6.54,7.5,40.38,14.08,71.3,2,1961,0.71,195200,80500,581,225,27.5,10.7,9811.9,2.49
14629,2.65,0.1,97.86,1.64,2.93,10.49,18.35,100,50095,62.5,37.36,1.81,19.18,4.08,9.51,34,28.29,5.6,89.06,86.82,49.53,0.22,5.84,85.16,1.43,3.45,87.57,0.42,29.85,3,1958,0.28,197800,80400,676,55,24.7,15,3249.7,4.19
21877,3.32,0.17,79.44,0.48,79.69,17.95,14.2,100,17645,24.94,35.6,35.49,48.47,17.59,14.55,24.04,29.52,8.04,74.52,67.32,54.71,1.8,11.78,23.83,19.62,16.52,62.9,23.68,68.17,2,1973,1.49,35700,33100,199,175,24.1,13.2,2515.8,0.4
30987,3.12,1.99,91.15,4.24,7.42,13.94,3.28,100,48758,42.9,9.81,2.63,16.6,4.41,13.53,23.72,26.51,7.73,86.85,83.92,66.49,1.73,18.98,85.09,2.11,6.53,86.7,2.84,21.19,3,1975,0.1,107100,37800,744,262,24.6,12.8,4411.6,2.98
30462,2.8,34.3,62.84,2.36,1.46,13.58,11.79,100,36090,40.37,25.56,10.85,19.15,6.17,12.45,28.64,32.2,11.45,70.74,71.3,56,3.18,10.39,80.28,2.84,7.98,76.01,5.19,30.41,3,1955,0.11,48000,18700,456,146,24.6,14.1,5867.1,1.59
17038,2.89,11.4,83.6,3.4,4.99,12.71,7.59,100,50448,48.41,19.87,3.18,17.15,5.16,11.25,35.52,30.57,8.46,83.88,79.31,55.57,1.76,18.7,87.64,1.09,5.28,84.19,2.02,34.28,3,1965,0.15,157700,58600,630,263,26.9,16.5,2957.6,12.82
11492,4.51,24.67,66.79,0.23,11.9,12.8,10.33,0,19836,31.3,41.43,13.13,39.3,8.83,12.98,20.03,42.22,19.1,74.01,68.59,75.28,9.59,25.93,86.92,1.19,3.78,64.86,3.53,49.65,3,1963,0.45,38800,27700,215,139,24.8,13.7,1349.5,0
12520,2.51,24.53,74.92,0.16,0.33,14.14,15.67,0,19950,28.19,36.92,19.6,34.23,4.75,24.02,27.5,24.15,11.68,69.4,63.69,62.52,2.43,0,97.93,0.45,4.86,64.91,3.82,46.9,3,1961,0.94,51600,39800,162,137,27,12.1,677.8,0
28974,2.76,1.08,92.21,6.47,1.22,11.24,14.14,100,67389,75.3,27.52,2.63,6.04,3.48,2.66,56.51,27.82,6.43,86.72,86.78,57.62,0.68,13.73,86.89,1.29,2.93,85.05,0.41,24.71,3,1956,0.06,282800,153700,902,367,26,13.3,1705.3,4.91
32315,2.46,1.43,93,3.31,3.04,12.91,11.66,100,36626,54.92,23.66,7.79,9.66,5.05,6.95,42.59,24.14,11.03,76.28,76.68,56.92,1.6,14.35,94.11,0.84,4.27,66.13,1.85,39.49,3,1961,0.12,69200,45700,293,114,19.2,11.4,973.3,6.79
44685,2.69,0.91,91.53,3.32,10.8,12.77,9.87,100,39975,46.85,22.07,6.83,13.08,4.99,9.81,30.69,23.94,12.89,76.12,74.33,61.38,1.7,19.47,90.02,1.86,4.05,68.47,3.7,41.99,3,1979,0.31,158500,89600,522,263,28.9,11.5,1443.7,0.93
59177,3.7,0.69,58.78,3.16,83.2,17.17,8.93,100,34383,23.18,25.09,11.61,47.73,8.44,26.09,14.08,36.88,10.54,73.32,61.81,54.89,5.6,20.03,35.92,14.38,20.77,71.81,25.88,57.33,2,1956,0.17,165000,55600,561,249,28.6,11,7160.8,3.56
17392,2.45,2.4,95.94,0.93,2.13,11.73,12.44,97.42,38432,53.89,25.64,3.96,23.93,4.76,13.97,23.4,29.17,10.45,79.86,77.91,72,1.08,3.1,85.71,1.47,2.76,75.31,0.96,48.91,3,1963,0.27,150500,49100,466,214,24.4,14.5,1723.4,0.26
19631,2.72,3.21,95.49,1.01,0.89,14.74,8.54,86.13,42016,56.68,18.54,6.2,10.4,4.14,6.98,34.89,30.29,8.08,85.72,84.69,48.52,1.2,16.3,93.66,0.51,3.1,78.8,0.82,34.9,3,1967,0.08,84700,46100,434,201,23.2,12.8,799.4,2.81
19279,2.5,2.95,88.86,6.05,3.46,14.58,13.32,100,29426,46.22,27.91,7.91,11.75,6.18,8.79,29.19,25.28,12.7,74.37,73.48,62.76,1.96,23.3,91.14,1.19,3.97,54.86,3.16,50.66,2,1974,0.24,71700,28100,400,184,25.9,12.3,1840.3,2.35
23799,2.6,51.17,48.29,0.32,0.78,16.82,12.54,0,19030,26.9,32.6,28.63,35.08,9.19,19.33,22.43,34.57,13.21,51.94,43.75,66.8,10.42,0,97.86,0.37,7,54.05,5.72,47.91,3,1964,1.45,44900,28700,238,186,26.4,13.3,2004,0.33
15472,2.76,4.4,90.03,1.61,6.85,14.28,9.68,100,25149,26.98,21.45,12.77,29.35,5.53,14.51,16.42,24.53,15.72,69.8,67.64,61.99,2.55,18.7,93.24,0.58,3.84,53.23,4.92,54.48,2,1965,0.71,47900,21800,338,128,22.9,13.6,3057.7,0.42
64989,2.59,3.7,90.11,2.93,8.14,12.89,10.57,100,42948,48.84,21.88,5.96,13.9,6.42,7.24,38.21,36.48,9.62,76.83,75.16,66.86,3,31.69,83.72,3.32,3.6,60.65,2.61,48.76,3,1962,0.49,184700,74600,626,342,25.7,13.6,2497.3,2.81
12481,2.51,0.43,98.53,0.81,0.49,11.02,13.08,0,36121,50.67,27.48,5.2,13.67,5.77,10.21,37.54,25,10.47,78.84,78.39,66.62,0.7,15.65,95.9,0.26,2.58,73.74,1.11,52.43,2,1964,0.11,154000,74900,539,249,27.7,15,613.3,0.42
15223,2.25,1.01,90.52,5.02,9.08,10.2,8.9,100,46352,52.89,17.23,4.25,9.6,3.32,5.89,42.72,36.94,15,73.51,73.41,58.06,0.74,20.07,85.7,2,3.63,45.67,3.85,67.15,2,1960,0.19,357300,141200,754,343,25.3,10.7,2648.4,0.72
30872,2.73,22.47,73.53,0.87,5.06,29.2,9.41,0,15917,29.2,23.18,31.53,27.22,7.18,14.66,27.57,50.49,8.9,64.7,59.46,60.93,6.55,26.66,92.84,1.42,5.42,45.15,4.56,58.77,2,1972,0.59,59100,47900,284,156,35.1,13.7,1194.9,0.21
66270,2.58,9.53,81.96,2.81,8.96,22.84,7.1,100,23156,40.32,16.78,20.65,18.06,6.07,9.93,30.79,46.15,9.45,74.74,70.15,62.82,2.94,38.1,88.3,2.06,4.73,45.21,4.48,59.48,2,1975,0.47,77300,43800,362,151,33.8,12.9,1215.2,0.14
13280,2.57,2.58,79.88,0.63,1.66,13.83,13.61,0,23483,35.37,27.46,15.75,25.2,5.27,15.27,23.2,21.71,14.24,72.38,70.61,55.88,1.27,38.12,97.79,0.17,3.56,64.9,2.69,48.35,3,1972,1,53000,31400,282,155,26.5,12.6,1470.3,0.07
89699,2.73,5.97,75.39,0.68,31.13,14.89,9.26,100,24346,32.64,22.71,19.36,30.51,7.55,13.59,22.77,23.09,13.35,73.96,70.11,54.45,2.69,14.51,71.73,5.69,6.67,64.59,8.12,49.93,3,1965,0.79,43700,35700,241,144,22.7,12.8,2448.1,0.02
11472,2.77,16.72,68.7,0.39,28.57,14.75,14.58,0,21160,34.05,35.22,21.88,40.17,7.44,20.6,19.54,27.24,10.43,72.16,66.35,70.39,3.15,8.43,75.43,3.5,7.01,65.9,7.08,54.39,2,1963,0.63,45800,37300,252,150,26.7,13.5,1029.1,0.65
110658,3.01,1.4,82.99,7.9,22.84,14.63,7.74,100,46539,46.03,18.93,7.99,18.34,4.57,11.36,31.28,35.66,11.63,76.93,70.62,61.63,2.43,36.36,72.86,9.23,9.01,60.64,9.62,45.24,3,1968,0.36,248700,118500,706,284,28.6,11.2,4577.2,2.59
22676,2.35,5.17,93.97,0.34,0.41,13.59,18.44,0,15732,32.28,41.47,27.97,35.7,11.52,13.93,25.02,24.91,14.53,61.73,59.16,37.77,2.98,12.79,97.68,0.4,3.94,57.23,1.43,50.67,2,1939,0.52,32800,26400,203,137,29.8,13.2,2032.3,0
14698,2.68,0.33,96.88,1.2,2.16,14.7,10,100,28687,37.09,23.22,9.25,19.12,3.41,19.12,19.9,28.15,13.96,72.8,71.11,56.84,1.52,12.81,95.1,0.54,4.86,59.84,3.81,45.36,3,1968,0.18,61200,24600,368,148,24.7,13.8,3024.3,2.52
10704,2.61,0.74,98.63,0.36,0.71,12.74,13.85,0,30650,51.28,28.78,5.22,25.05,3.64,24.54,20.52,24.89,8.24,81.77,82.09,82.87,0.73,52.48,97.31,0.26,4.51,74.13,1.66,45.25,3,1960,0.39,63600,32200,286,139,21.9,11.7,1519.6,0.29
36048,2.36,1.98,83.64,9.48,10.65,9.93,8.41,100,42489,45.51,17.37,5.76,11.4,3.42,7.6,34.31,37.57,16.41,68.64,65.87,65.04,2.35,26.86,84.28,2.96,4.15,50.33,5.93,59.79,2,1967,0.21,276700,110200,688,275,27.2,11.9,6202.3,2.38
19800,2.35,5.44,93.56,0.44,0.91,12.59,17.34,0,19775,38.3,38.71,15.01,30.89,9.11,23.19,20.88,23.21,12.53,73.8,68.45,71.99,1.26,36.68,97.18,0.5,3.49,71.19,1.7,53.59,2,1953,0.55,37200,29800,224,122,26.5,13.4,1701,0.27
10069,2.39,0.34,95.51,2.06,2.53,12.55,14.52,0,24325,41.65,30.51,16.46,18,6.09,20.52,22.35,27.19,14.98,68.16,66.93,54.69,1.79,7.31,90.03,1.62,4.43,53.38,3.15,55.45,2,1939,1.08,54400,32400,261,146,23.7,13.4,1691.7,0.81
10904,2.62,20.13,78.34,0.68,1.69,11.3,15.13,100,28993,36.91,34.52,12.38,27.39,8.18,14.11,27.33,33.71,12.06,61.35,58.8,61.2,6.61,5.23,94.65,0.66,5.34,67.35,2.19,43.97,3,1943,0.14,90600,43900,346,314,29.5,14.9,5058.5,4.06
31954,2.52,2.93,86.62,7.32,7.81,13.54,11.38,100,34727,50.7,20.99,6.58,11.47,2.23,6.67,35.63,37.94,12.96,78.34,76.53,49.35,1.4,35.38,79.91,2.65,3.24,37.39,4.25,66.36,2,1965,0.07,266600,156300,654,263,28.8,11.3,3667.8,2.65
13739,3.13,59.87,39.16,0.82,0.49,28.09,12.96,0,22176,32.66,31.85,25,28.93,9.46,13.78,28.39,49.56,9.05,56.23,48.55,72.06,8.21,37.56,95.34,0.8,6.45,53.77,4.59,45.58,3,1963,1.92,60100,38200,212,171,24.1,12.4,1792.7,0
13243,2.81,15.02,79.03,0.72,14.12,12.24,11.84,100,32633,37.44,29.38,11.46,29.68,7.29,14.85,22.37,36.32,10.45,68.63,65.04,60.87,7.22,22.21,83.49,2.71,6.15,62.42,4.24,46.54,3,1943,0,119500,40900,440,254,27.1,15.3,2699.3,4.14
99581,2.95,11.86,74.07,1.32,22.96,14.69,7.48,100,35039,38.59,19.87,10.54,28.76,6.05,21.83,21.6,32.65,10.77,73.65,68.84,63.82,7.25,25.15,77.08,5.87,10.51,64.53,7.64,47.93,3,1960,0.37,81900,51700,425,198,25.8,13.1,2870.1,3.37
23674,2.44,1.01,97.99,0.69,0.55,12.7,12.26,100,22191,35.73,28.08,13.19,38.11,6.82,22.9,15.49,29.73,15.71,64.53,63.2,59.29,2.97,30.04,96.19,0.72,4.65,57.17,2.69,60.08,2,1939,0.39,51800,22200,273,101,24.7,12.1,7380.6,4.33
57407,2.63,4.07,93.41,2.01,1.72,13.31,15.05,100,38859,47.55,32.16,6.93,21,5.8,9.31,30.53,39.8,6.86,78.76,77.19,61.63,1.71,18.65,84.05,2.13,4.85,62.69,1.16,49.95,3,1939,0.27,182400,62300,579,320,25.4,14.1,6809.5,16.88
13088,2.75,3.53,95.57,0.7,0.73,18.01,11.77,100,48125,68.07,25.19,5.26,4.76,2.61,4.67,49.34,31.38,7.05,82.85,84.4,64.59,0.85,23.76,93.58,0.22,3,81.6,0.74,24.25,3,1942,0,119000,108600,406,195,24.4,12.9,5142.2,2.83
29281,3.2,4.63,57.62,1.62,53.82,16.89,10.22,0,21401,24.27,27.14,26.93,47.5,17,19.29,15.08,31.84,12.56,63.64,58.13,52.1,5.66,28.7,56.68,15.56,14.88,47.63,18.9,55.72,2,1970,1.27,69400,39700,327,142,29.2,12.3,2741.7,0
18046,2.43,0.14,98.65,0.29,0.44,13.89,17.39,0,22378,38,36.09,15.21,21.76,7.87,16.52,24.33,26.17,8.88,75.34,76.21,54.15,1.23,3.47,93.62,0.41,3.16,80.57,1.12,46.93,3,1952,0.94,38000,25800,189,146,26.5,12.6,95.9,0.8
14265,3.07,1.34,97.1,1.04,1.22,19.05,7.28,16.62,43861,39.74,19.66,5.5,16.58,5.01,12.66,27.89,30.86,8.96,79.9,79.31,55.98,1.39,9.72,94.15,0.34,4.18,80.71,1.31,46.64,3,1968,0.58,143500,50400,479,369,22.8,13.2,479.7,2.89
28335,2.6,0.98,95.69,2.24,1.04,13.62,7.26,100,36855,48.99,17.17,6.08,12.88,4.93,15.63,26.15,31.54,11.19,72.1,70.76,67.72,3.33,14.79,94.92,0.78,2.87,71.84,2.15,44.85,3,1966,0.16,86000,26200,463,147,25.4,10.8,2704.8,3.46
12518,2.64,0.24,98.98,0.64,0.33,12.53,9.51,31.71,40718,54.43,22.39,2.62,11.9,4.54,10.82,30.96,25.05,9.55,83.38,81.84,66.67,0.55,10.53,94.64,0.45,2.62,80.04,0.42,34.54,3,1970,1,135500,78800,566,207,24.7,11.6,253.3,0.31
101409,3.01,5.87,78.59,5.44,20.02,15.06,4.73,100,46193,35.16,12.48,5.47,14,4.87,10.78,29.91,27.95,10.78,81.2,78.76,56.13,1.69,22.15,80.92,2.69,7.16,74.1,5.5,33.67,3,1982,0.16,182800,99900,644,252,28.2,11.8,2589.1,0.51
19033,2.9,0.7,97.58,0.81,1.93,16.21,6.75,100,33791,35.63,19.65,7.08,25.86,4.96,25.09,13.54,25.76,10.88,80.89,75.33,70.4,1.54,16.05,96.02,0.48,4.68,84.31,2.47,28.11,3,1965,0.52,53700,27000,340,120,23.1,13,2078.7,0.39
21385,2.45,9.01,90.36,0.31,0.43,14.41,13.71,0,19749,28.36,32.26,20.09,42.63,7.93,29.02,16.04,26.51,15.19,64.29,58.72,59.12,3.05,24.03,97.5,0.12,2.9,59.44,2.18,52.03,2,1966,0.36,43500,30800,206,128,23.3,12.6,1302.4,0
22097,2.95,3.27,86.84,0.78,13.39,19.43,12.21,0,24788,37.66,29.58,20.65,28.82,8.37,20.02,23.95,34.63,12.15,65.52,61.92,59.47,3.98,22.9,88.42,1.24,6.56,61.75,3.53,49.55,3,1947,0.6,44200,31800,325,129,28.9,13.1,3089.6,0.49
89286,2.52,0.55,97.55,0.94,2.78,11.76,16.49,100,34909,52.54,35.5,10.78,24.11,6.24,12.62,32.04,30.29,9.3,79.61,79.37,41.71,0.77,21.14,75.05,3.92,6.68,77.88,2.99,39.71,3,1948,0.51,69600,40200,388,204,26.2,13.3,3536.9,1.59
11949,2.45,0.47,99.01,0.34,0.5,12.7,15.82,0,20411,43.78,37.7,18.26,23.1,7.84,18.57,24.98,27.3,11.83,69.31,67.94,51.56,1.9,6.78,96.5,0.22,3.61,65.69,0.53,36.06,3,1939,0.37,30200,24000,202,103,26.5,12.9,2553.6,0.54
13899,2.68,0.17,98.32,0.84,1.07,14.38,11.75,100,36644,49.15,25.44,5.38,21.95,5.67,13.72,25.19,29.34,10.75,74.82,74.45,48.23,1.51,7.59,90.88,0.87,4.39,76.07,1.58,40.15,3,1968,0,77800,28100,415,158,24.8,13.2,3202.5,0.58
14870,2.67,1.32,97.73,0.75,0.52,13.36,12.94,100,36979,55.4,32.67,5.37,17.19,5.36,11.74,29.72,24.72,7.76,82.83,80.82,62.26,1.62,2.95,94.54,0.58,3.39,82.39,0.81,29.15,3,1965,0.19,84100,39300,369,202,25.5,11.5,1063.3,0.78
10019,2.71,53.49,45.97,0.16,0.7,16.04,13.04,0,17682,21.8,36.2,26.76,40.94,8.68,29.56,18.09,29.72,14.42,53.66,47.32,65.88,9.57,0,97.34,0.52,6.93,61.71,5.3,41.01,3,1971,1.33,41500,26400,192,157,26.5,15.3,1359.8,0.26
